directory,base_name,replicated_n,strain,worm_id,day,ventral_orientation,timestamp,id
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_day8_CW_2014_04_28__10_27_51___6___4,4,OW940,6,8,CW,2014-04-28 10:27:51,1525
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_Day9_CCW_2014_04_29__09_01_51___1___4,4,OW940,6,9,CCW,2014-04-29 09:01:51,1526
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_Day10_CCW_2014_04_30__08_52_18___1___4,4,OW940,6,10,CCW,2014-04-30 08:52:18,1527
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_Day11_CCW_2014_05_01__09_14_02___1___4,4,OW940,6,11,CCW,2014-05-01 09:14:02,1528
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_Day12_CCW_2014_05_02__08_41_33___1___3,4,OW940,6,12,CCW,2014-05-02 08:41:33,1529
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_day13_CCW_2014_05_03__15_42_06___1___3,4,OW940,6,13,CCW,2014-05-03 15:42:06,1530
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_day14_CW_2014_05_04__14_24_13___1___3,4,OW940,6,14,CW,2014-05-04 14:24:13,1531
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_day15_CCW_2014_05_05__10_10_50___1___3,4,OW940,6,15,CCW,2014-05-05 10:10:50,1532
/Volumes/behavgenom_archive$/Celine/results/OW940,17_R#4_OW940#6_Day16_CCW_2014_05_06__08_32_19___1___3,4,OW940,6,16,CCW,2014-05-06 08:32:19,1533
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_L4_CCW_2014_04_21__14_27_33___1___10,4,OW940,7,0,CCW,2014-04-21 14:27:33,1534
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day1_CCW_2014_04_22__10_55_13___1___10,4,OW940,7,1,CCW,2014-04-22 10:55:13,1535
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day2_CCW_2014_04_23__10_44_05___1___10,4,OW940,7,2,CCW,2014-04-23 10:44:05,1536
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day3_CW_2014_04_24__10_58_24___1___9,4,OW940,7,3,CW,2014-04-24 10:58:24,1537
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day4_CCW_2014_04_25__10_43_42___1___9,4,OW940,7,4,CCW,2014-04-25 10:43:42,1538
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_day5_CW_2014_04_26__17_23_49___1___9,4,OW940,7,5,CW,2014-04-26 17:23:49,1539
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_day6_CW_2014_04_27__17_09_52___1___9,4,OW940,7,6,CW,2014-04-27 17:09:52,1540
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_day7_CCW_2014_04_28__12_50_55___1___7,4,OW940,7,7,CCW,2014-04-28 12:50:55,1541
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day8_CCW_2014_04_29__13_12_20___1___7,4,OW940,7,8,CCW,2014-04-29 13:12:20,1542
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day9_CW_2014_04_30__10_39_34___1___7,4,OW940,7,9,CW,2014-04-30 10:39:34,1543
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day10_CCW_2014_05_01__10_36_06___1___7,4,OW940,7,10,CCW,2014-05-01 10:36:06,1544
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day11_CCW_2014_05_02__09_51_05___6___4,4,OW940,7,11,CCW,2014-05-02 09:51:05,1545
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_day12_CW_2014_05_03__16_17_40___6___4,4,OW940,7,12,CW,2014-05-03 16:17:40,1546
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_day13_CW_2014_05_04__14_58_25___6___4,4,OW940,7,13,CW,2014-05-04 14:58:25,1547
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_day14_CW_2014_05_05__10_43_13___6___3,4,OW940,7,14,CW,2014-05-05 10:43:13,1548
/Volumes/behavgenom_archive$/Celine/results/OW940,32_R#4_OW940#7_Day15_CW_2014_05_06__09_10_39___6___3,4,OW940,7,15,CW,2014-05-06 09:10:39,1549
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_L4_CCW_2014_02_21__13_16_20___7___6,1,OW945,1,0,CCW,2014-02-21 13:16:20,1550
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day2_CW_2014_02_23__14_32_55___7___6,1,OW945,1,2,CW,2014-02-23 14:32:55,1551
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day3_CW_2014_02_24__14_39_17___7___6,1,OW945,1,3,CW,2014-02-24 14:39:17,1552
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day4_CW_2014_02_25__13_34_51___7___6,1,OW945,1,4,CW,2014-02-25 13:34:51,1553
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day5_CCW_2014_02_26__11_34_06___7___6,1,OW945,1,5,CCW,2014-02-26 11:34:06,1554
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day7_CW_2014_02_28__09_55_08___7___5,1,OW945,1,7,CW,2014-02-28 09:55:08,1555
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day8_CW_2014_03_01__15_57_12___7___6,1,OW945,1,8,CW,2014-03-01 15:57:12,1556
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day9_CW_2014_03_02__16_03_34___7___6,1,OW945,1,9,CW,2014-03-02 16:03:34,1557
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day10_CCW_2014_03_03__10_28_36___7___6,1,OW945,1,10,CCW,2014-03-03 10:28:36,1558
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day11_CW_2014_03_04__11_25_23___7___6,1,OW945,1,11,CW,2014-03-04 11:25:23,1559
/Volumes/behavgenom_archive$/Celine/results/OW945,23_R#1_OW945#1_day12_CCW_2014_03_05__11_22_59___7___6,1,OW945,1,12,CCW,2014-03-05 11:22:59,1560
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_L4_CW_2014_02_21__15_13_43___6___12,1,OW945,2,0,CW,2014-02-21 15:13:43,1561
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day1_CW_2014_02_22__17_12_33___6___12,1,OW945,2,1,CW,2014-02-22 17:12:33,1562
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day2_CCW_2014_02_23__16_43_42___6___12,1,OW945,2,2,CCW,2014-02-23 16:43:42,1563
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day3_CW_2014_02_24__16_49_27___6___12,1,OW945,2,3,CW,2014-02-24 16:49:27,1564
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day4_CW_2014_02_25__15_32_36___6___12,1,OW945,2,4,CW,2014-02-25 15:32:36,1565
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day5_CW_2014_02_26__14_37_46___6___12,1,OW945,2,5,CW,2014-02-26 14:37:46,1566
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day6_CCW_2014_02_27__13_55_31___6___12,1,OW945,2,6,CCW,2014-02-27 13:55:31,1567
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day7_CW_2014_02_28__13_32_30___6___11,1,OW945,2,7,CW,2014-02-28 13:32:30,1568
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day8_CCW_2014_03_01__19_21_45___6___12,1,OW945,2,8,CCW,2014-03-01 19:21:45,1569
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day9_CCW_2014_03_02__18_13_52___6___12,1,OW945,2,9,CCW,2014-03-02 18:13:52,1570
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day10_CW_2014_03_03__14_24_53___6___12,1,OW945,2,10,CW,2014-03-03 14:24:53,1571
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day11_CW_2014_03_04__14_43_32___6___12,1,OW945,2,11,CW,2014-03-04 14:43:32,1572
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day12_CCW_2014_03_05__15_03_10___6___12,1,OW945,2,12,CCW,2014-03-05 15:03:10,1573
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day13_CCW_2014_03_06__14_29_56___6___12,1,OW945,2,13,CCW,2014-03-06 14:29:56,1574
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day14_CW_2014_03_07__14_16_36___6___12,1,OW945,2,14,CW,2014-03-07 14:16:36,1575
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day15_CW_2014_03_08__17_08_15___6___12,1,OW945,2,15,CW,2014-03-08 17:08:15,1576
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day16_CCW_2014_03_09__14_35_56___6___12,1,OW945,2,16,CCW,2014-03-09 14:35:56,1577
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day17_CCW_2014_03_10__15_57_34___6___12,1,OW945,2,17,CCW,2014-03-10 15:57:34,1578
/Volumes/behavgenom_archive$/Celine/results/OW945,46_R#1_OW945#2_day18_CW_2014_03_11__14_03_48___6___12,1,OW945,2,18,CW,2014-03-11 14:03:48,1579
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_L4_CW_2014_02_21__13_07_13___6___6,1,OW945,3,0,CW,2014-02-21 13:07:13,1580
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day2_CW_2014_02_23__14_32_36___6___6,1,OW945,3,2,CW,2014-02-23 14:32:36,1581
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day3_CCW_2014_02_24__14_37_49___6___6,1,OW945,3,3,CCW,2014-02-24 14:37:49,1582
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day4_CCW_2014_02_25__13_34_43___6___6,1,OW945,3,4,CCW,2014-02-25 13:34:43,1583
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day5_CW_2014_02_26__11_33_05___6___6,1,OW945,3,5,CW,2014-02-26 11:33:05,1584
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day6_CW_2014_02_27__10_28_39___6___6,1,OW945,3,6,CW,2014-02-27 10:28:39,1585
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day7_CW_2014_02_28__09_53_20___6___5,1,OW945,3,7,CW,2014-02-28 09:53:20,1586
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day8_CCW_2014_03_01__15_57_00___6___6,1,OW945,3,8,CCW,2014-03-01 15:57:00,1587
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day9_CCW_2014_03_02__16_03_23___6___6,1,OW945,3,9,CCW,2014-03-02 16:03:23,1588
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day10_CW_2014_03_03__10_28_25___6___6,1,OW945,3,10,CW,2014-03-03 10:28:25,1589
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day11_CW_2014_03_04__11_24_08___6___6,1,OW945,3,11,CW,2014-03-04 11:24:08,1590
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day12_CCW_2014_03_05__11_22_07___6___6,1,OW945,3,12,CCW,2014-03-05 11:22:07,1591
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day13_CCW_2014_03_06__10_38_56___6___6,1,OW945,3,13,CCW,2014-03-06 10:38:56,1592
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day14_CW_2014_03_07__10_34_28___6___6,1,OW945,3,14,CW,2014-03-07 10:34:28,1593
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day15_CCW_2014_03_08__12_34_45___6___6,1,OW945,3,15,CCW,2014-03-08 12:34:45,1594
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day16_CCW_2014_03_09__11_13_20___6___6,1,OW945,3,16,CCW,2014-03-09 11:13:20,1595
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day17_CCW_2014_03_10__13_42_06___6___6,1,OW945,3,17,CCW,2014-03-10 13:42:06,1596
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#1_OW945#3_day18_CCW_2014_03_11__10_10_51___6___6,1,OW945,3,18,CCW,2014-03-11 10:10:51,1597
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_L4_CW_2014_02_21__11_08_11___8___4,1,OW945,4,0,CW,2014-02-21 11:08:11,1598
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day1_CCW_2014_02_22__13_13_26___8___2,1,OW945,4,1,CCW,2014-02-22 13:13:26,1599
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day2_CW_2014_02_23__11_54_58___8___2,1,OW945,4,2,CW,2014-02-23 11:54:58,1600
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day4_CCW_2014_02_25__10_12_11___8___2,1,OW945,4,4,CCW,2014-02-25 10:12:11,1601
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day5_CW_2014_02_26__09_57_52___8___2,1,OW945,4,5,CW,2014-02-26 09:57:52,1602
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day6_CCW_2014_02_27__08_32_33___8___2,1,OW945,4,6,CCW,2014-02-27 08:32:33,1603
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day7_CCW_2014_02_28__08_28_30___8___2,1,OW945,4,7,CCW,2014-02-28 08:28:30,1604
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day8_CCW_2014_03_01__14_16_49___8___2,1,OW945,4,8,CCW,2014-03-01 14:16:49,1605
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day9_CW_2014_03_02__11_55_44___8___2,1,OW945,4,9,CW,2014-03-02 11:55:44,1606
/Volumes/behavgenom_archive$/Celine/results/OW945,8_R#1_OW945#4_day10_CCW_2014_03_03__09_04_02___8___2,1,OW945,4,10,CCW,2014-03-03 09:04:02,1607
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_L4_CCW_2014_02_21__10_23_18___7___3,1,OW945,5,0,CCW,2014-02-21 10:23:18,1608
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_day1_CCW_2014_02_22__13_35_05___7___3,1,OW945,5,1,CCW,2014-02-22 13:35:05,1609
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_day2_CW_2014_02_23__12_18_19___7___3,1,OW945,5,2,CW,2014-02-23 12:18:19,1610
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_day3_CCW_2014_02_24__11_58_34___7___3,1,OW945,5,3,CCW,2014-02-24 11:58:34,1611
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_day4_CCW_2014_02_25__10_30_45___7___3,1,OW945,5,4,CCW,2014-02-25 10:30:45,1612
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_day5_CCW_2014_02_26__10_21_43___7___3,1,OW945,5,5,CCW,2014-02-26 10:21:43,1613
/Volumes/behavgenom_archive$/Celine/results/OW945,11_R#1_OW945#5_day6_CCW_2014_02_27__08_51_49___7___3,1,OW945,5,6,CCW,2014-02-27 08:51:49,1614
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_L4_CCW_2014_02_21__14_36_57___8___10,1,OW945,6,0,CCW,2014-02-21 14:36:57,1615
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day1_CW_2014_02_22__16_31_50___8___10,1,OW945,6,1,CW,2014-02-22 16:31:50,1616
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day2_CW_2014_02_23__15_59_59___8___10,1,OW945,6,2,CW,2014-02-23 15:59:59,1617
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day3_CW_2014_02_24__16_11_45___8___10,1,OW945,6,3,CW,2014-02-24 16:11:45,1618
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day4_CCW_2014_02_25__14_52_43___8___10,1,OW945,6,4,CCW,2014-02-25 14:52:43,1619
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day5_CW_2014_02_26__14_00_12___8___10,1,OW945,6,5,CW,2014-02-26 14:00:12,1620
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day6_CW_2014_02_27__13_24_31___8___9,1,OW945,6,6,CW,2014-02-27 13:24:31,1621
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day7_CCW_2014_02_28__13_16_16___8___10,1,OW945,6,7,CCW,2014-02-28 13:16:16,1622
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day8_CW_2014_03_01__18_10_03___8___10,1,OW945,6,8,CW,2014-03-01 18:10:03,1623
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day9_CW_2014_03_02__17_30_36___8___10,1,OW945,6,9,CW,2014-03-02 17:30:36,1624
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day10_CW_2014_03_03__13_36_09___8___10,1,OW945,6,10,CW,2014-03-03 13:36:09,1625
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day11_CCW_2014_03_04__14_10_10___8___10,1,OW945,6,11,CCW,2014-03-04 14:10:10,1626
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day12_CCW_2014_03_05__14_05_30___8___10,1,OW945,6,12,CCW,2014-03-05 14:05:30,1627
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day13_CCW_2014_03_06__13_50_04___8___10,1,OW945,6,13,CCW,2014-03-06 13:50:04,1628
/Volumes/behavgenom_archive$/Celine/results/OW945,40_R#1_OW945#6_day14_CCW_2014_03_07__13_33_32___8___10,1,OW945,6,14,CCW,2014-03-07 13:33:32,1629
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_L4_CCW_2014_03_03__13_57_48___8___11,1,OW945,7,0,CCW,2014-03-03 13:57:48,1630
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day1_CCW_2014_03_04__14_27_46___8___11,1,OW945,7,1,CCW,2014-03-04 14:27:46,1631
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day2_CW_2014_03_05__14_27_58___8___11,1,OW945,7,2,CW,2014-03-05 14:27:58,1632
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day3_CW_2014_03_06__14_07_03___8___11,1,OW945,7,3,CW,2014-03-06 14:07:03,1633
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day4_CCW_2014_03_07__13_56_26___8___11,1,OW945,7,4,CCW,2014-03-07 13:56:26,1634
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day5_CCW_2014_03_08__16_47_58___8___11,1,OW945,7,5,CCW,2014-03-08 16:47:58,1635
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day6_CW_2014_03_09__14_17_22___8___11,1,OW945,7,6,CW,2014-03-09 14:17:22,1636
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day7_CCW_2014_03_10__15_40_40___8___11,1,OW945,7,7,CCW,2014-03-10 15:40:40,1637
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day8_CW_2014_03_11__13_44_09___8___11,1,OW945,7,8,CW,2014-03-11 13:44:09,1638
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day9_CCW_2014_03_12__13_08_13___8___11,1,OW945,7,9,CCW,2014-03-12 13:08:13,1639
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day10_CCW_2014_03_13__13_37_50___8___11,1,OW945,7,10,CCW,2014-03-13 13:37:50,1640
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day11_CW_2014_03_14__13_21_26___8___11,1,OW945,7,11,CW,2014-03-14 13:21:26,1641
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day12_CCW_2014_03_15__17_19_01___8___11,1,OW945,7,12,CCW,2014-03-15 17:19:01,1642
/Volumes/behavgenom_archive$/Celine/results/OW945,44_R#1_OW945#7_day13_CCW_2014_03_16__16_31_05___8___11,1,OW945,7,13,CCW,2014-03-16 16:31:05,1643
/Volumes/behavgenom_archive$/Celine/results/OW945,13_R#2_OW945#1_L4_CCW_2014_03_07__09_42_38___1___4,2,OW945,1,0,CCW,2014-03-07 09:42:38,1644
/Volumes/behavgenom_archive$/Celine/results/OW945,13_R#2_OW945#1_day1_CCW_2014_03_08__11_47_17___1___4,2,OW945,1,1,CCW,2014-03-08 11:47:17,1645
/Volumes/behavgenom_archive$/Celine/results/OW945,13_R#2_OW945#1_day2_CW_2014_03_09__10_33_57___1___4,2,OW945,1,2,CW,2014-03-09 10:33:57,1646
/Volumes/behavgenom_archive$/Celine/results/OW945,13_R#2_OW945#1_day3_CCW_2014_03_10__13_04_08___1___4,2,OW945,1,3,CCW,2014-03-10 13:04:08,1647
/Volumes/behavgenom_archive$/Celine/results/OW945,13_R#2_OW945#1_day4_CCW_2014_03_11__09_24_54___1___4,2,OW945,1,4,CCW,2014-03-11 09:24:54,1648
/Volumes/behavgenom_archive$/Celine/results/OW945,13_R#2_OW945#1_day5_CW_2014_03_12__08_59_28___1___4,2,OW945,1,5,CW,2014-03-12 08:59:28,1649
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_L4_CW_2014_03_08__15_40_32___8___8,2,OW945,2,0,CW,2014-03-08 15:40:32,1650
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day1_CCW_2014_03_09__11_53_41___8___8,2,OW945,2,1,CCW,2014-03-09 11:53:41,1651
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day2_CW_2014_03_10__14_24_28___8___8,2,OW945,2,2,CW,2014-03-10 14:24:28,1652
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day3_CW_2014_03_11__10_56_08___8___8,2,OW945,2,3,CW,2014-03-11 10:56:08,1653
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day4_CCW_2014_03_12__10_25_36___8___8,2,OW945,2,4,CCW,2014-03-12 10:25:36,1654
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day5_CW_2014_03_13__10_33_41___8___8,2,OW945,2,5,CW,2014-03-13 10:33:41,1655
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day6_CW_2014_03_14__10_26_20___8___8,2,OW945,2,6,CW,2014-03-14 10:26:20,1656
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day7_CW_2014_03_15__16_14_12___8___8,2,OW945,2,7,CW,2014-03-15 16:14:12,1657
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day8_CCW_2014_03_16__15_25_23___8___8,2,OW945,2,8,CCW,2014-03-16 15:25:23,1658
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day10_CCW_2014_03_18__10_47_20___8___8,2,OW945,2,10,CCW,2014-03-18 10:47:20,1659
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_Day12_CCW_2014_03_20__10_43_03___8___8,2,OW945,2,12,CCW,2014-03-20 10:43:03,1660
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day13_CCW_2014_03_21__11_50_26___8___8,2,OW945,2,13,CCW,2014-03-21 11:50:26,1661
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day14_CCW_2014_03_22__15_32_22___8___8,2,OW945,2,14,CCW,2014-03-22 15:32:22,1662
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day15_CCW_2014_03_23__17_07_08___8___8,2,OW945,2,15,CCW,2014-03-23 17:07:08,1663
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_day16_CCW_2014_03_24__13_08_39___8___8,2,OW945,2,16,CCW,2014-03-24 13:08:39,1664
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_Day17_CCW_2014_03_25__10_20_10___8___8,2,OW945,2,17,CCW,2014-03-25 10:20:10,1665
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_Day18_CW_2014_03_26__10_15_16___8___8,2,OW945,2,18,CW,2014-03-26 10:15:16,1666
/Volumes/behavgenom_archive$/Celine/results/OW945,32_R#2_OW945#2_Day19_CW_2014_03_27__13_42_19___8___8,2,OW945,2,19,CW,2014-03-27 13:42:19,1667
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_Day1_CCW_2014_03_13__09_58_25___6___6,2,OW945,3,1,CCW,2014-03-13 09:58:25,1668
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_day2_CW_2014_03_14__09_44_42___6___6,2,OW945,3,2,CW,2014-03-14 09:44:42,1669
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_day3_CW_2014_03_15__15_30_21___6___6,2,OW945,3,3,CW,2014-03-15 15:30:21,1670
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_day4_CW_2014_03_16__14_48_23___6___6,2,OW945,3,4,CW,2014-03-16 14:48:23,1671
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_day5_CCW_2014_03_17__13_54_15___6___5,2,OW945,3,5,CCW,2014-03-17 13:54:15,1672
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_day6_CW_2014_03_18__09_53_58___6___6,2,OW945,3,6,CW,2014-03-18 09:53:58,1673
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_Day7_CW_2014_03_19__09_38_41___6___6,2,OW945,3,7,CW,2014-03-19 09:38:41,1674
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_Day8_CCW_2014_03_20__09_49_38___6___6,2,OW945,3,8,CCW,2014-03-20 09:49:38,1675
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_Day9_CCW_2014_03_21__10_34_16___6___6,2,OW945,3,9,CCW,2014-03-21 10:34:16,1676
/Volumes/behavgenom_archive$/Celine/results/OW945,22_R#2_OW945#3_day10_CCW_2014_03_22__14_55_56___6___6,2,OW945,3,10,CCW,2014-03-22 14:55:56,1677
